latitude,longitude,zipcode,arr_date2,arrest_time,age,sex,race_cat,arrest_type,charge
34.0558,-118.3706,90035,2018-08-09,1:10,31,M,White,Felony,273.5(A)PC
34.0563,-118.2374,90012,2018-08-09,9:25,22,M,LatinX,Felony,21310PC
34.0338,-118.3177,90018,2018-08-09,0:50,27,M,LatinX,Misdemeanor,23152(A)VC
33.9656,-118.2586,90001,2018-08-09,14:00,40,F,Black,Felony,422(A)PC
34.0491,-118.2558,90017,2018-08-09,13:50,32,M,White,Misdemeanor,243(A)PC
34.1939,-118.4662,91405,2018-08-09,1:25,30,M,Black,Felony,266I(A)1PC
34.221,-118.4989,91406,2018-08-09,15:55,37,M,Other,Misdemeanor,459.5PC
34.0295,-118.4563,90064,2018-08-09,8:45,38,M,White,Infraction,41.18DLAMC
33.9547,-118.2564,90002,2018-08-09,21:30,20,M,LatinX,Misdemeanor,DOMC
34.0388,-118.2574,90015,2018-08-09,7:30,41,M,White,Misdemeanor,41.18DLAMC
33.9304,-118.2518,90059,2018-08-09,17:10,24,M,Black,Felony,11353(A)HS
33.7808,-118.2475,90744,2018-08-09,17:25,32,M,White,Felony,11378HS
34.0273,-118.3028,90018,2018-08-09,10:55,54,M,Black,Felony,29800(A)1PC
34.0601,-118.2761,90057,2018-08-09,19:30,54,M,LatinX,Infraction,41.45CLAMC
34.22,-118.5885,91304,2018-08-09,23:20,21,M,Black,Misdemeanor,14601.1AVC
33.7261,-118.2858,90731,2018-08-09,20:50,28,F,LatinX,Felony,10851(A)VC
34.193,-118.4662,91411,2018-08-09,23:45,22,F,Black,Misdemeanor,647(B)(1)PC
34.2336,-118.3938,91352,2018-08-09,15:20,33,F,LatinX,Felony,273.5(A)PC
34.0435,-118.2471,90014,2018-08-09,13:35,58,F,Black,Misdemeanor,853.7PC
34.0517,-118.2178,90033,2018-08-09,18:40,35,M,LatinX,Misdemeanor,243(A)PC
34.1178,-118.2488,90065,2018-08-09,15:00,39,M,LatinX,Misdemeanor,14601.1AVC
33.9782,-118.422,90066,2018-08-09,16:00,44,M,White,Misdemeanor,148(A)(1)PC
34.0081,-118.2498,90011,2018-08-09,20:30,24,M,LatinX,Felony,30305(A)1PC
34.0616,-118.2795,90057,2018-08-09,18:45,20,M,LatinX,Felony,187(A)PC
34.0428,-118.2461,90014,2018-08-09,14:30,51,M,White,Misdemeanor,41.18ALAMC
34.1178,-118.2488,90065,2018-08-09,14:10,26,M,LatinX,Felony,261(A)(2)PC
33.7297,-118.2805,90731,2018-08-09,11:45,35,M,LatinX,Other,1203.2PC
34.0563,-118.4347,90024,2018-08-09,17:20,33,M,LatinX,Felony,459PC
33.9746,-118.3078,90047,2018-08-09,21:00,47,M,Black,Misdemeanor,23152(F)VC
34.0542,-118.2566,90071,2018-08-09,12:40,27,M,Black,Felony,273.5(A)PC
34.0981,-118.3092,90027,2018-08-09,6:00,51,M,Other,Felony,11377(A)HS
34.0155,-118.3354,90008,2018-08-09,22:25,58,M,White,Misdemeanor,490PC
33.979,-118.2839,90044,2018-08-09,19:15,19,F,Black,Misdemeanor,653.22(A)PC
34.0239,-118.2034,90023,2018-08-09,21:15,64,M,White,Felony,245(A)(1)PC
34.0027,-118.2871,90037,2018-08-09,2:10,45,M,Black,Misdemeanor,11350(A)HS
34.0864,-118.3059,90029,2018-08-09,20:00,23,M,LatinX,Felony,4463(A)1VC
34.0802,-118.1769,90032,2018-08-09,2:25,39,M,LatinX,Felony,29800(A)1PC
34.1034,-118.3325,90028,2018-08-09,23:55,20,F,Other,Misdemeanor,25658(B)BP
34.235,-118.414,91331,2018-08-09,17:30,27,M,LatinX,Felony,3056PC
34.0437,-118.2455,90013,2018-08-09,21:25,43,M,White,Misdemeanor,11377(A)HS
33.9782,-118.2827,90003,2018-08-09,19:10,19,F,White,Misdemeanor,653.22(A)PC
34.1038,-118.3151,90028,2018-08-09,18:45,21,M,Black,Felony,211PC
34.0448,-118.2474,90013,2018-08-09,5:30,50,F,Black,Misdemeanor,243(A)PC
34.0445,-118.4491,90025,2018-08-09,10:10,51,M,LatinX,Infraction,41.18CLAMC
34.0032,-118.4332,90066,2018-08-09,23:30,23,M,LatinX,Misdemeanor,25400(A)1PC
34.1034,-118.3325,90028,2018-08-09,22:50,21,F,White,Misdemeanor,25658(A)BP
34.0038,-118.274,90037,2018-08-09,16:50,22,M,LatinX,Felony,29800(A)1PC
34.0969,-118.3092,90027,2018-08-09,19:30,32,M,LatinX,Misdemeanor,485PC
34.0652,-118.2878,90020,2018-08-09,17:30,42,M,LatinX,Felony,11378HS
34.0449,-118.2137,90033,2018-08-09,9:00,33,F,LatinX,Misdemeanor,647(F)PC
34.2084,-118.5262,91335,2018-08-09,22:50,54,M,LatinX,Other,1203.2(A)PC
34.0699,-118.2823,90057,2018-08-09,10:20,46,F,Other,Misdemeanor,11350(A)HS
34.0088,-118.2842,90037,2018-08-09,22:50,45,M,Black,Felony,594(A)(1)PC
34.062,-118.2804,90057,2018-08-09,18:00,59,M,White,Infraction,25620ABP
34.1903,-118.4399,91401,2018-08-09,21:00,22,M,LatinX,Misdemeanor,11377(A)HS
34.0428,-118.2461,90014,2018-08-09,18:45,35,M,LatinX,Felony,3000.08CPC
34.1512,-118.5723,91364,2018-08-09,10:00,50,M,White,Felony,215PC
34.0433,-118.2381,90013,2018-08-09,15:07,34,M,LatinX,Misdemeanor,484(A)PC
34.2085,-118.4837,91406,2018-08-09,20:55,19,M,LatinX,Misdemeanor,23152(F)VC
34.2486,-118.3738,91352,2018-08-09,17:50,26,M,LatinX,Felony,10851(A)VC
34.0037,-118.3067,90062,2018-08-09,15:15,18,M,LatinX,Felony,187(A)PC
34.0508,-118.2891,90006,2018-08-09,6:15,18,M,LatinX,Misdemeanor,23152(A)VC
34.0388,-118.2574,90015,2018-08-09,19:30,33,M,LatinX,Misdemeanor,41.27CLAMC
34.2214,-118.4765,91343,2018-08-09,19:50,35,M,Black,Misdemeanor,14601.2AVC
33.9925,-118.2674,90011,2018-08-09,1:10,56,M,Black,Felony,459PC
34.2573,-118.4674,91345,2018-08-09,9:20,19,F,LatinX,Felony,211PC
34.1036,-118.3107,90028,2018-08-09,18:10,31,M,Other,Misdemeanor,11350(A)HS
34.2647,-118.3114,91040,2018-08-09,12:55,63,M,Other,Felony,422(A)PC
33.8802,-118.2837,90248,2018-08-09,21:00,19,F,LatinX,Misdemeanor,243(E)(1)PC
33.9747,-118.2827,90003,2018-08-09,19:45,21,F,Black,Misdemeanor,653.22(A)PC
34.0764,-118.2748,90026,2018-08-09,15:40,17,M,LatinX,Misdemeanor,45.02LAMC
34.3172,-118.4848,91342,2018-08-09,8:30,18,M,LatinX,Felony,211PC
34.0944,-118.3386,90028,2018-08-09,1:15,26,M,Black,Misdemeanor,647(B)PC
34.0412,-118.3528,90016,2018-08-09,17:30,26,M,LatinX,Misdemeanor,12500(A)VC
34.0412,-118.2474,90014,2018-08-09,16:30,25,M,Black,Felony,11352(A)HS
34.0124,-118.3351,90008,2018-08-09,15:05,26,F,Black,Felony,22810(A)PC
33.9708,-118.2783,90003,2018-08-09,11:49,45,M,LatinX,Misdemeanor,20002(A)VC
34.1887,-118.4444,91401,2018-08-09,10:20,57,M,LatinX,Misdemeanor,14601.2AVC
34.0272,-118.2937,90007,2018-08-09,2:55,26,M,LatinX,Felony,243(D)PC
34.3028,-118.4269,91340,2018-08-09,12:20,33,M,LatinX,Infraction,41.27CLAMC
34.0982,-118.2874,90027,2018-08-09,14:10,42,F,LatinX,Misdemeanor,459.5PC
34.1866,-118.536,91335,2018-08-09,5:30,24,M,LatinX,Misdemeanor,594(A)PC
34.0428,-118.2461,90014,2018-08-09,14:25,70,F,Black,Misdemeanor,41.18ALAMC
34.0347,-118.4397,90064,2018-08-09,9:20,67,M,White,Infraction,41.27CLAMC
33.933,-118.2783,90061,2018-08-09,16:40,17,M,Black,Felony,215(A)PC
34.0836,-118.3051,90029,2018-08-09,3:25,39,M,LatinX,Felony,459PC
34.1017,-118.3502,90046,2018-08-09,23:15,50,F,White,Misdemeanor,23152(A)VC
34.2394,-118.5084,91325,2018-08-09,19:40,37,M,LatinX,Misdemeanor,41.27DLAMC
34.0699,-118.2777,90057,2018-08-09,12:50,69,M,Other,Felony,422(A)PC
33.9601,-118.2739,90003,2018-08-09,22:40,26,F,Black,Felony,487(A)PC
33.9589,-118.4484,90293,2018-08-09,15:00,29,M,LatinX,Felony,422(A)PC
33.9304,-118.2518,90059,2018-08-09,17:10,14,M,Black,Felony,11351.5HS
34.1794,-118.3703,91606,2018-08-09,15:40,54,M,LatinX,Felony,422(A)PC
34.0263,-118.2066,90023,2018-08-09,19:10,15,M,LatinX,Felony,594(A)(1)PC
34.1705,-118.379,91601,2018-08-09,10:35,23,F,LatinX,Felony,A459PC
34.0531,-118.2738,90017,2018-08-09,8:15,63,M,Black,Felony,211PC
33.9956,-118.4722,90291,2018-08-09,6:40,24,M,White,Infraction,63.44I9LAMC
34.1576,-118.4923,91436,2018-08-09,13:25,47,F,White,Misdemeanor,459.5PC
34.0399,-118.3311,90016,2018-08-09,23:30,31,M,LatinX,Misdemeanor,12500(A)VC
34.088,-118.1785,90032,2018-08-09,21:34,54,M,LatinX,Misdemeanor,647(A)PC
34.038,-118.243,90021,2018-08-09,16:55,58,M,Black,Misdemeanor,41.27DLAMC
34.0608,-118.3144,90005,2018-08-09,21:45,31,F,LatinX,Felony,273.5(A)PC
34.0406,-118.4633,90025,2018-08-09,10:20,63,M,LatinX,Infraction,41.27CLAMC
33.9708,-118.2783,90003,2018-08-09,10:00,13,M,LatinX,Felony,288(A)PC
33.9988,-118.3002,90037,2018-08-09,0:10,50,M,Black,Misdemeanor,243(E)(1)PC
34.1837,-118.4443,91401,2018-08-09,23:20,52,M,Other,Felony,496(A)PC
34.1903,-118.4399,91401,2018-08-09,14:00,46,M,LatinX,Infraction,41.27(D)LAM
34.0636,-118.3054,90020,2018-08-09,5:25,25,M,Other,Felony,10851(A)VC
33.9304,-118.2518,90059,2018-08-09,22:30,22,M,Black,Felony,29800(A)1PC
34.0295,-118.4563,90064,2018-08-09,9:15,48,M,LatinX,Infraction,41.18DLAMC
34.058,-118.2759,90057,2018-08-09,13:50,23,M,Black,Felony,211PC
33.7778,-118.2492,90744,2018-08-09,21:20,30,F,LatinX,Misdemeanor,23152(B)VC
34.25,-118.5361,91324,2018-08-09,9:10,44,M,Other,Felony,29800(A)1PC
34.221,-118.4989,91406,2018-08-09,21:00,56,M,Black,Misdemeanor,488PC
33.9746,-118.3078,90047,2018-08-09,22:55,25,F,Black,Misdemeanor,23152(F)VC
33.9457,-118.239,90002,2018-08-09,20:30,30,F,Black,Felony,594(A)PC
34.2085,-118.4504,91405,2018-08-09,23:05,38,M,LatinX,Felony,273.5(A)PC
34.1165,-118.1834,90042,2018-08-09,14:30,36,M,LatinX,Felony,211PC
34.0155,-118.3354,90008,2018-08-09,17:45,54,M,Black,Misdemeanor,459.5PC
34.0408,-118.2428,90021,2018-08-09,13:11,49,F,White,Felony,487(A)PC
34.1034,-118.3325,90028,2018-08-09,23:30,25,M,Other,Misdemeanor,25658(A)BP
34.0563,-118.2374,90012,2018-08-09,20:45,56,M,LatinX,Misdemeanor,647(A)PC
34.0065,-118.2453,90011,2018-08-09,19:00,40,M,LatinX,Other,3056PC
34.2748,-118.4174,91331,2018-08-09,19:10,64,M,LatinX,Felony,273.5(A)PC
34.0966,-118.2089,90065,2018-08-09,6:40,26,M,LatinX,Felony,29800(A)1PC
33.9835,-118.3429,90043,2018-08-09,11:45,14,M,Black,Felony,487(A)PC
34.2021,-118.5653,91306,2018-08-09,13:30,54,M,White,Misdemeanor,602.5(A)PC
34.0538,-118.2488,90012,2018-08-09,5:30,32,M,Black,Felony,530.5(A)PC
34.1116,-118.2691,90027,2018-08-09,16:50,48,M,White,Misdemeanor,243(A)PC
34.1829,-118.6059,91367,2018-08-09,19:00,33,M,Black,Misdemeanor,602(K)PC
34.0944,-118.3386,90028,2018-08-09,1:15,25,M,Black,Misdemeanor,647(B)PC
34.0327,-118.3201,90018,2018-08-09,19:58,24,M,LatinX,Misdemeanor,23152(A)VC
34.1849,-118.3746,91606,2018-08-09,16:20,54,F,Other,Misdemeanor,647(B)(L)PC
34.0422,-118.4418,90025,2018-08-09,9:25,57,M,White,Misdemeanor,41.18(D)LAM
34.0926,-118.3428,90038,2018-08-09,10:40,30,M,LatinX,Other,3454(C)PC
34.0803,-118.3135,90004,2018-08-09,0:55,48,M,LatinX,Misdemeanor,653.22(A)PC
34.2319,-118.472,91343,2018-08-09,21:00,21,M,LatinX,Felony,11370.1HS
34.0014,-118.4126,90066,2018-08-09,12:30,41,F,LatinX,Felony,207(A)PC
33.9855,-118.2915,90044,2018-08-09,12:30,19,M,Black,Felony,211PC
34.1806,-118.4662,91411,2018-08-09,21:20,49,F,Black,Misdemeanor,459.5PC
34.0488,-118.2483,90013,2018-08-09,19:30,27,M,LatinX,Infraction,25620ABP
34.1034,-118.3325,90028,2018-08-09,22:55,21,F,White,Misdemeanor,25658(A)BP
34.2682,-118.4193,91331,2018-08-09,20:15,42,M,LatinX,Misdemeanor,23152(A)VC
34.2568,-118.3003,91042,2018-08-09,3:15,25,M,LatinX,Misdemeanor,23152(A)VC
34.172,-118.6211,91367,2018-08-09,0:35,48,F,Other,Felony,273.5(A)PC
34.2074,-118.4794,91406,2018-08-09,5:00,38,M,Other,Felony,245(A)(1)PC
34.1976,-118.4662,91405,2018-08-09,22:00,21,F,Black,Misdemeanor,647(B)(1)PC
34.0307,-118.2923,90007,2018-08-09,19:30,29,M,Black,Felony,245(A)(2)PC
34.0637,-118.2638,90026,2018-08-09,21:05,22,M,LatinX,Misdemeanor,23152(A)VC
34.0489,-118.3524,90019,2018-08-09,18:45,42,F,Black,Felony,245(A)(1)PC
34.1034,-118.3325,90028,2018-08-09,22:55,20,M,Black,Misdemeanor,25658(A)BP
34.1903,-118.4574,91411,2018-08-09,13:30,18,M,LatinX,Misdemeanor,314.1PC
34.2012,-118.5011,91406,2018-08-09,19:20,28,M,White,Misdemeanor,41.27DLAMC
34.1794,-118.4181,91401,2018-08-09,17:35,41,M,LatinX,Misdemeanor,40508(A)VC
34.203,-118.5535,91335,2018-08-09,19:45,23,M,LatinX,Misdemeanor,11364(A)HS
34.0577,-118.2318,90012,2018-08-09,17:20,41,M,White,Misdemeanor,11377(A)HS
34.0567,-118.2815,90057,2018-08-09,19:40,54,M,LatinX,Infraction,41.27CLAMC
34.212,-118.4488,91402,2018-08-09,10:30,26,M,LatinX,Misdemeanor,14601.1AVC
34.058,-118.2715,90057,2018-08-09,19:55,28,M,LatinX,Infraction,41.27CLAMC
34.1016,-118.3295,90028,2018-08-09,17:05,30,F,White,Felony,11379(A)HS
34.037,-118.341,90016,2018-08-09,21:30,33,M,Black,Misdemeanor,148(A)(1)PC
33.9934,-118.2739,90037,2018-08-09,22:25,26,F,LatinX,Felony,33215PC
33.9619,-118.2919,90044,2018-08-09,15:55,19,F,LatinX,Misdemeanor,11360(A)2HS
34.0437,-118.2455,90013,2018-08-09,22:05,50,F,Black,Felony,11379(A)HS
33.9857,-118.2628,90001,2018-08-09,20:20,19,F,LatinX,Misdemeanor,496(A)PC
33.9399,-118.2826,90003,2018-08-09,16:35,19,F,Black,Misdemeanor,647(B)PC
34.098,-118.3267,90028,2018-08-09,21:20,27,M,LatinX,Felony,487(D)(1)PC
33.9454,-118.375,90045,2018-08-09,3:20,31,M,Black,Felony,273.5(A)PC
34.2177,-118.3669,91352,2018-08-09,15:05,26,M,LatinX,Felony,A487(D)1PC
34.0695,-118.2768,90057,2018-08-09,13:45,29,M,LatinX,Misdemeanor,10852VC
34.1939,-118.4967,91406,2018-08-09,9:25,40,M,White,Misdemeanor,602(K)PC
34.0587,-118.2891,90005,2018-08-09,12:55,16,F,LatinX,Felony,11377(A)HS
34.2179,-118.5014,91406,2018-08-09,11:30,29,F,LatinX,Felony,3056PC
34.2012,-118.4356,91405,2018-08-09,7:00,34,M,LatinX,Felony,273.5(A)PC
33.944,-118.4073,90045,2018-08-09,17:55,25,F,White,Felony,11352(A)HS
34.1947,-118.5753,91306,2018-08-09,21:45,32,M,White,Misdemeanor,273.6(A)PC
33.9455,-118.3785,90045,2018-08-09,6:05,22,M,LatinX,Misdemeanor,23152(A)VC
34.1867,-118.4465,91401,2018-08-09,16:45,61,M,White,Infraction,41.27(C)LAM
34.0393,-118.4394,90064,2018-08-09,10:20,49,F,White,Misdemeanor,11364(A)HS
33.9401,-118.2761,90003,2018-08-09,15:00,31,M,LatinX,Misdemeanor,12500(A)VC
34.0453,-118.4189,90064,2018-08-09,23:50,37,M,Other,Misdemeanor,14601.1AVC
34.062,-118.2804,90057,2018-08-09,17:50,26,M,White,Infraction,25620(A)B&P
34.0517,-118.2178,90033,2018-08-09,13:45,42,M,LatinX,Misdemeanor,11359(B)HS
34.1807,-118.536,91335,2018-08-09,8:00,45,M,LatinX,Misdemeanor,11377(A)HS
33.9602,-118.2629,90001,2018-08-09,23:30,22,M,LatinX,Misdemeanor,11377(A)HS
34.0599,-118.2655,90017,2018-08-09,21:40,21,M,LatinX,Misdemeanor,243(E)(1)PC
33.9746,-118.3046,90047,2018-08-09,20:55,46,M,Black,Misdemeanor,23152(A)VC
34.0632,-118.2771,90057,2018-08-09,1:05,46,F,LatinX,Misdemeanor,243(E)(1)PC
34.0618,-118.2916,90010,2018-08-09,1:15,32,M,Black,Felony,A211PC
34.2282,-118.5448,91324,2018-08-09,0:15,49,M,White,Felony,20001(B)2VC
33.7342,-118.2879,90731,2018-08-09,22:35,50,M,White,Felony,21310PC
34.0238,-118.3452,90016,2018-08-09,14:00,40,F,Black,Felony,459PC
34.0449,-118.2458,90013,2018-08-09,16:20,35,M,LatinX,Misdemeanor,290.01(B)PC
34.0998,-118.3295,90028,2018-08-09,20:30,56,M,Black,Misdemeanor,5411PUC
34.0625,-118.447,90024,2018-08-09,20:55,21,F,White,Misdemeanor,23152(A)VC
34.0358,-118.3782,90034,2018-08-09,15:20,42,M,Black,Infraction,41.27CLAMC
33.943,-118.4035,90045,2018-08-09,17:13,18,F,White,Misdemeanor,243(A)PC
34.0938,-118.3103,90038,2018-08-09,18:40,35,F,Other,Misdemeanor,243(A)PC
34.0488,-118.2518,90013,2018-08-09,10:45,31,M,Black,Misdemeanor,369I(A)PC
34.1034,-118.3325,90028,2018-08-09,23:00,20,F,Other,Infraction,25658(B)BP
34.0219,-118.3047,90018,2018-08-09,18:35,34,M,Black,Felony,29800(A)1PC
34.1034,-118.3325,90028,2018-08-09,22:35,23,F,LatinX,Misdemeanor,25658(A)BP
34.3103,-118.4532,91342,2018-08-09,2:00,42,M,LatinX,Felony,3056PC
34.2048,-118.5273,91335,2018-08-09,22:00,37,M,LatinX,Misdemeanor,243(A)PC
34.0803,-118.3135,90004,2018-08-09,0:55,22,F,Black,Misdemeanor,653.22(A)PC
34.0363,-118.2573,90015,2018-08-09,18:20,23,F,LatinX,Felony,422(A)PC
34.2003,-118.4002,91605,2018-08-09,14:45,42,F,LatinX,Misdemeanor,40508(A)VC
34.0437,-118.443,90025,2018-08-09,9:25,33,F,White,Misdemeanor,41.18(D)LAM
34.098,-118.3267,90028,2018-08-09,21:20,41,M,LatinX,Felony,487(D)(1)PC
34.2012,-118.5219,91335,2018-08-09,23:00,19,M,LatinX,Infraction,25620ABP
34.0428,-118.2461,90014,2018-08-09,9:40,49,F,Black,Misdemeanor,LAMC
34.0238,-118.3452,90016,2018-08-09,14:00,23,M,Black,Felony,459PC
34.0969,-118.3092,90027,2018-08-09,19:30,25,F,Black,Misdemeanor,853.7PC
34.2066,-118.5361,91335,2018-08-09,19:10,37,M,LatinX,Misdemeanor,41.27CLAMC
34.0502,-118.254,90071,2018-08-09,18:50,54,M,LatinX,Misdemeanor,647(D)PC
34.058,-118.2715,90057,2018-08-09,19:55,33,M,LatinX,Infraction,41.27CLAMC
34.0598,-118.2842,90005,2018-08-09,20:50,43,M,LatinX,Felony,273.5(A)PC
34.0393,-118.4394,90064,2018-08-09,10:25,34,M,White,Misdemeanor,11364(A)HS
34.0038,-118.274,90037,2018-08-09,16:50,21,F,LatinX,Misdemeanor,647(B)PC
34.1038,-118.3151,90028,2018-08-09,18:45,14,F,LatinX,Felony,211PC
34.0563,-118.2374,90012,2018-08-09,21:00,33,M,Black,Infraction,25620ABP
34.1837,-118.4465,91401,2018-08-09,10:15,40,M,White,Misdemeanor,311.1(A)PC
34.0325,-118.3492,90016,2018-08-09,20:30,62,M,Black,Misdemeanor,11350AHSLAM
34.0601,-118.2761,90057,2018-08-09,19:15,52,F,Other,Infraction,63.44D4LAMC
33.9933,-118.2783,90037,2018-08-09,21:10,32,M,LatinX,Misdemeanor,14601.2AVC
33.9764,-118.2914,90044,2018-08-09,8:10,29,M,Black,Felony,A187(A)PC
34.0358,-118.3782,90034,2018-08-09,15:25,25,M,LatinX,Infraction,41.27CLAMC
34.0238,-118.3452,90016,2018-08-09,14:00,45,F,Black,Felony,459PC
33.931,-118.2893,90044,2018-08-09,6:30,31,F,LatinX,Felony,273.5(A)PC
34.1687,-118.3965,91607,2018-08-09,16:40,21,M,LatinX,Misdemeanor,11364H&S
34.1016,-118.3288,90028,2018-08-09,4:00,27,M,Black,Misdemeanor,M
33.7739,-118.2678,90744,2018-08-09,19:30,37,M,LatinX,Misdemeanor,166(C)(1)PC
34.0554,-118.2745,90057,2018-08-09,20:30,37,M,LatinX,Infraction,41.27CLAMC
34.055,-118.2735,90057,2018-08-09,19:50,37,M,LatinX,Infraction,41.27CLAMC
34.0219,-118.3047,90018,2018-08-09,19:35,30,F,Black,Felony,25850(A)PC
34.0613,-118.2738,90057,2018-08-09,20:30,37,M,LatinX,Infraction,41.27CLAMC
34.0328,-118.4483,90064,2018-08-09,9:50,62,M,White,Infraction,41.18DLAMC
34.2029,-118.5885,91303,2018-08-09,14:25,43,M,Black,Misdemeanor,243(E)(1)PC
33.9502,-118.2651,90003,2018-08-09,21:25,23,M,LatinX,Felony,23153(A)VC
34.0145,-118.298,90037,2018-08-09,17:30,16,M,LatinX,Felony,10851(A)VC
34.0429,-118.4581,90025,2018-08-09,17:15,27,M,LatinX,Misdemeanor,314.1PC
33.7243,-118.3012,90731,2018-08-09,12:30,31,M,White,Misdemeanor,602(K)PC
34.0453,-118.466,90025,2018-08-09,11:00,71,M,LatinX,Felony,422(A)PC
34.1016,-118.3267,90028,2018-08-09,2:00,27,M,Black,Misdemeanor,11350(A)HS
34.0494,-118.3101,90019,2018-08-09,17:00,52,M,White,Felony,211PC
34.1016,-118.331,90028,2018-08-09,21:15,25,M,LatinX,Misdemeanor,23247(E)VC
34.0416,-118.244,90021,2018-08-09,18:45,35,F,Black,Misdemeanor,41.18DLAMC
34.0412,-118.2474,90014,2018-08-09,14:30,66,M,Black,Felony,3000.08CPC
34.0621,-118.2619,90026,2018-08-09,18:30,32,M,LatinX,Misdemeanor,243(E)(1)PC
34.2573,-118.5798,91311,2018-08-09,4:10,32,M,White,Misdemeanor,484(A)PC
34.0335,-118.2619,90015,2018-08-09,9:45,63,M,Black,Felony,3454(C)PC
34.0325,-118.3492,90016,2018-08-09,20:00,51,M,Black,Felony,11352(A)HS
34.276,-118.4187,91331,2018-08-09,9:00,43,M,LatinX,Misdemeanor,11377(A)HS
34.0278,-118.2915,90007,2018-08-09,19:10,38,M,White,Misdemeanor,56.31ALAMC
34.0056,-118.4569,90291,2018-08-09,22:55,28,M,White,Misdemeanor,14601.1AVC
33.7388,-118.2923,90731,2018-08-09,16:30,54,M,LatinX,Misdemeanor,25620BP
33.9746,-118.3078,90047,2018-08-09,22:00,27,M,Black,Misdemeanor,23152(F)VC
34.1017,-118.3245,90028,2018-08-09,10:50,24,M,Other,Misdemeanor,602PC
34.0488,-118.2518,90013,2018-08-09,15:45,26,M,Other,Felony,3454(C)PC
34.1038,-118.3151,90028,2018-08-09,18:45,22,M,Black,Felony,215(A)PC
34.0281,-118.453,90064,2018-08-09,8:45,59,M,White,Misdemeanor,41.18DLAMC
34.0124,-118.3351,90008,2018-08-09,15:05,32,F,Black,Misdemeanor,459.5PC
34.0601,-118.2761,90057,2018-08-08,21:00,40,M,LatinX,Felony,273.5(A)PC
33.9924,-118.2827,90037,2018-08-08,15:40,26,M,Black,Felony,10851(A)VC
33.9782,-118.2827,90003,2018-08-08,18:10,19,F,Black,Misdemeanor,653.22(A)PC
34.0428,-118.2461,90014,2018-08-08,15:45,56,M,Black,Felony,11351.5HS
34.2554,-118.6006,91311,2018-08-08,17:10,43,M,LatinX,Felony,273.5(A)PC
34.2797,-118.418,91331,2018-08-08,0:40,39,M,LatinX,Felony,23153(A)VC
34.0321,-118.2599,90015,2018-08-08,6:45,49,M,Black,Misdemeanor,41.18ALAMC
34.1827,-118.4465,91401,2018-08-08,8:10,49,M,LatinX,Felony,3000.08CPC
34.2573,-118.5361,91324,2018-08-08,17:30,59,M,White,Misdemeanor,602(K)PC
34.23,-118.4553,91402,2018-08-08,23:10,21,F,LatinX,Misdemeanor,243(E)(1)PC
34.2193,-118.3693,91352,2018-08-08,20:20,43,M,LatinX,Misdemeanor,23152(A)VC
34.0919,-118.1721,90032,2018-08-08,19:20,24,M,LatinX,Other,3056PC
34.0472,-118.309,90006,2018-08-08,13:50,28,M,LatinX,Misdemeanor,41.27CLAMC
33.989,-118.3308,90043,2018-08-08,14:00,65,M,Black,Felony,3056PC
34.0511,-118.2336,90012,2018-08-08,6:00,31,M,LatinX,Felony,21 841A1US
34.0036,-118.3319,90008,2018-08-08,21:25,18,M,Black,Misdemeanor,496(A)PC
33.7796,-118.2689,90744,2018-08-08,22:45,41,M,LatinX,Felony,11378HS
34.1005,-118.3166,90028,2018-08-08,19:15,26,M,LatinX,Infraction,41.27(C)LAM
34.0454,-118.2422,90013,2018-08-08,12:50,50,M,Black,Misdemeanor,41.18ALAMC
34.0458,-118.243,90013,2018-08-08,15:00,69,M,Black,Misdemeanor,41.45(C)LAM
34.1052,-118.3267,90028,2018-08-08,8:00,24,M,White,Infraction,41.24(A)LAM
34.0601,-118.2761,90057,2018-08-08,15:25,30,M,LatinX,Misdemeanor,853.7PC
34.2121,-118.4629,91405,2018-08-08,21:55,51,F,White,Misdemeanor,647(A)(1)PC
34.0209,-118.2775,90007,2018-08-08,23:45,32,M,LatinX,Felony,211PC
34.2022,-118.4815,91406,2018-08-08,22:15,49,M,LatinX,Felony,245(A)(1)PC
34.1052,-118.3267,90028,2018-08-08,8:00,43,M,Black,Infraction,41.24(A)LAM
34.0402,-118.2598,90015,2018-08-08,19:40,37,M,LatinX,Infraction,25620ABP
34.0569,-118.2736,90057,2018-08-08,18:40,41,M,LatinX,Infraction,41.27CLAMC
34.2355,-118.4676,91343,2018-08-08,20:50,39,M,LatinX,Misdemeanor,LAMC
34.0559,-118.3176,90019,2018-08-08,14:25,38,M,Black,Misdemeanor,11550(A)HS
33.9747,-118.2739,90003,2018-08-08,22:15,19,M,LatinX,Felony,11370.1HS
34.0944,-118.3386,90028,2018-08-08,0:25,24,M,Black,Misdemeanor,647(B)PC
34.1016,-118.331,90028,2018-08-08,22:10,32,M,Other,Infraction,11362.3A1HS
34.0265,-118.3089,90018,2018-08-08,9:30,44,F,Black,Felony,182(A)(1)PC
34.0326,-118.3328,90018,2018-08-08,19:30,33,M,LatinX,Misdemeanor,23152(A)VC
34.0326,-118.3416,90016,2018-08-08,17:30,33,M,LatinX,Felony,422(A)PC
33.9994,-118.3108,90062,2018-08-08,19:00,23,F,Black,Misdemeanor,647(B)PC
34.2159,-118.4189,91605,2018-08-08,7:45,27,F,White,Felony,245(A)(1)PC
